Date,Author,Text
10/13/2021 4:37,RENEGADE😎,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 4:37,Pemred(Pemakanrendang).com,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:36,Koentong08,"b'@jokowi Pak Mohon maaf, itu KTP Di Atas Buku apa Habis Nyerang Pinjol Ilegal, yg sangat Meresahkan itu \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\xe2\x9c\x8c'"
10/13/2021 4:36,𝓲𝓬𝓪𝓴,b'Bisa-bisanya nomer orang yg ga dikenal dijadiin nomer darurat pinjol https://t.co/GZou4bMjJ7'
10/13/2021 4:36,Indonesia Tangguh,"b'RT @Polripresisi: Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online\xf0\x9f\x93\x9d\n\nSobat Siber, khususnya bag\xe2\x80\xa6'"
10/13/2021 4:36,WiDog,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 4:35,Seven_Eleven,"b'@ListyoSigitP Betul Jenderal, pinjol sangat meresahkan.\n\nNamun bisa lebih meresahkan bila ada laporan masyarakat yg\xe2\x80\xa6 https://t.co/dLQFo2xNiH'"
10/13/2021 4:35,Nabiela Aufa,"b'RT @baharkinopan: Kapolri langsung gerak cepat, setelah Pak @jokowi ngomongin soal @pinjollaknat  yang meresahkan banyak orang. Harus seger\xe2\x80\xa6'"
10/13/2021 4:34,Nabiela Aufa,b'RT @dinaherdawati: Mantap betul sarannya. memang para @pinjollaknat ini harus ditebas kepalanya (investornya) oleh polri.\nSemua demi kenyam\xe2\x80\xa6'
10/13/2021 4:33,Gita gadis,"b'Hallo..kk.. kami dari Consultan POINT 8\napabila anda mempunyai masalah dengan tagihan Kartu Kredit,KTA dan Pinjol?S\xe2\x80\xa6 https://t.co/CxnWSmFkBF'"
10/13/2021 4:31,Titiek titiek,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:31,💚 baby alien 💌🌿,b'RT @eranasionalcom: Kapolri Beri Instruksi Kepada Kapolda se-Indonesia Untuk Tumpas Pinjol\xc2\xa0Ilegal https://t.co/7MniwDY1xC'
10/13/2021 4:31,GADIS🍋,"b'Aplikasi Pinjol tersebut merupakan penipuan karna saya tidak pernah meminjam disana tapi tiba - tiba di tagih, di a\xe2\x80\xa6 https://t.co/Z0cNEVBUZ7'"
10/13/2021 4:30,ERANASIONAL.COM,b'Kapolri Beri Instruksi Kepada Kapolda se-Indonesia Untuk Tumpas Pinjol\xc2\xa0Ilegal https://t.co/7MniwDY1xC'
10/13/2021 4:29,"Hi Dear,","b'RT @akunnya_Yuli: @Chaidir38 Lah si Oum ngomongin pinjol.. baru dpt ginian hari ini, padahal yg berutang hanya seorang kenalan yang tidak t\xe2\x80\xa6'"
10/13/2021 4:29,udah biasa sendiri,"b'@LuckyCireng @Aldilass22 @txtdarionlshop Maksud saya, \nyg meminta Fotoselfie+KTP gak cuman pinjol aja. Makanya saya\xe2\x80\xa6 https://t.co/ZoUeLT3Qh6'"
10/13/2021 4:28,Satrio Lelono,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:28,aku,"b'kayaknya pernah dikirimi email ""posisi kami menuju rumah anda, blablabla"" oleh tukang tagih pinjol... https://t.co/f0FokKMZRX'"
10/13/2021 4:28,dapa,b'@ttthaiiitea no kamu dipake pinjol sama temen kamu bisa jadi itu'
10/13/2021 4:27,Meliodas Basskoro,b'Info pinjol yang gada bunga dong butuh dikiet'
10/13/2021 4:26,Erryx,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:26,𝚈𝚞𝚕𝚒,"b'@Chaidir38 Lah si Oum ngomongin pinjol.. baru dpt ginian hari ini, padahal yg berutang hanya seorang kenalan yang t\xe2\x80\xa6 https://t.co/NIi8D7UIO4'"
10/13/2021 4:25,Avialdo Ramadhan,b'RT @Chaidir38: Selamat pagi.\nPinjol tangpa jaminan?\n\nKeleru dek.\nData pribadi yg kamu berikan ntu adalah jaminannya.!'
10/13/2021 4:25,Rachell ZA,"b'Waspadai Pinjol Ilegal, Anggota Komisi XI Edukasi Lewat Cara Door-to-Door https://t.co/c2KJGTzWQX'"
10/13/2021 4:24,Daniel Ponidi Sie,"b'Kalo gua ngonten nge-giveaway #iphone lawas ke orang kurang mampu , kira2 hasilnya bisa dapetin #iPhone13ProMax ter\xe2\x80\xa6 https://t.co/8ssqT5l199'"
10/13/2021 4:24,Jhawand A,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:24,tvOneNews,"b'Jokowi Pun Sadar, Pinjol Itu Meresahkan | EcoFlash https://t.co/kVSxp3UWpq'"
10/13/2021 4:24,I'm AlL,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 4:24,Bimata Indonesia,"b'Menindaklanjuti Arahan Presiden, Kapolri Instruksikan Tindak Tegas\xc2\xa0Pinjol https://t.co/5iKixeMYTl'"
10/13/2021 4:24,Taufik Hakim,b'RT @dinaherdawati: Mantap betul sarannya. memang para @pinjollaknat ini harus ditebas kepalanya (investornya) oleh polri.\nSemua demi kenyam\xe2\x80\xa6'
10/13/2021 4:23,adhxxx,b'@djajasfar buat pinjol'
10/13/2021 4:23,Taufik Hakim,b'@baharkinopan @jokowi @pinjollaknat @Ghurem2 @_SEKNAS_RI @DS_yantie @Rizmaya__ Pinjol ilegal dan legal sama ajah'
10/13/2021 4:23,Taufik Hakim,"b'RT @baharkinopan: Kapolri langsung gerak cepat, setelah Pak @jokowi ngomongin soal @pinjollaknat  yang meresahkan banyak orang. Harus seger\xe2\x80\xa6'"
10/13/2021 4:23,MedcomID,"b'DPR Minta Polri dan OJK Memberantas Pinjol Ilegal, Kenapa? https://t.co/jFnpOO6RJq'"
10/13/2021 4:23,Jawa Pos,"b'Polri Catat Tangani 370 Kasus Pinjol Ilegal, 93 Perkara Telah Selesai https://t.co/aBDHzCZkmH'"
10/13/2021 4:22,kevin atmajaya,b'@baharkinopan @jokowi @pinjollaknat @Ghurem2 @_SEKNAS_RI @DS_yantie @Rizmaya__ Pinjol bangsat!'
10/13/2021 4:22,kevin atmajaya,"b'RT @baharkinopan: Kapolri langsung gerak cepat, setelah Pak @jokowi ngomongin soal @pinjollaknat  yang meresahkan banyak orang. Harus seger\xe2\x80\xa6'"
10/13/2021 4:21,kevin atmajaya,b'@dinaherdawati @pinjollaknat @seruanhl @NgkongRoses @SydneyX5w @Pencerah__ @farrel27 Bapak ku terjerat pinjol'
10/13/2021 4:21,kevin atmajaya,b'RT @dinaherdawati: Mantap betul sarannya. memang para @pinjollaknat ini harus ditebas kepalanya (investornya) oleh polri.\nSemua demi kenyam\xe2\x80\xa6'
10/13/2021 4:21,SAY NO TO IDIOCY!,"b""@AftalMariz @idwiki Boleh juga...boleh juga... \xe2\x98\xba\xef\xb8\x8f\n\nKat M'sia apa padanan kata untuk kata2 di bawah ini bang:\n-Ojol\xe2\x80\xa6 https://t.co/hShPrhbPvZ"""
10/13/2021 4:20,Kutu Macan,b'@FerdinandHaean3 Pinjol tumbuh subur di ERA pak jokowi'
10/13/2021 4:20,Riau News Media,"b'Rugikan warga, Kapolri bakal tindak tegas Pinjol\xc2\xa0ilegal https://t.co/AVS2xujiEs'"
10/13/2021 4:20,she/eesh,b'orang goblok protes ke jokowi karena ketipu pinjol. for fuck sake educate yourself beneran dah. ya masa minta bank\xe2\x80\xa6 https://t.co/xI4XQbN1Zj'
10/13/2021 4:18,🌼,"b'kok ada org yg tega bgt make uang semua temen temen nya terus kabur sih anjing!\nmana maksa minjem nya, dan yg dipin\xe2\x80\xa6 https://t.co/Eml8sCnkhL'"
10/13/2021 4:16,Maryana,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 4:15,🦈 SUROBOYOFESS 🐊,"b'saiki malah nggae nomorku digae pinjol, wes ta pedotno rekkk, kesel aku -cak https://t.co/lg2F9ZK6ys'"
10/13/2021 4:15,BisnisIndonesia.id,b'Pinjol Resmi Makin Ramai https://t.co/W96vQc6uS7'
10/13/2021 4:13,R Muhammad Ali,"b'RT @republikaonline: Tanpa literasi digital, pinjol ilegal akan menjadi bom waktu bagi industri fintech. https://t.co/n2J7KWRxWz'"
10/13/2021 4:12,Al Chemist Al Jabbar Ibn Xine,b'Pantas banyak korban pinjol bunuh diri rupanya dikasih tambang... https://t.co/rJr0qZtXeg'
10/13/2021 4:12,kumparan,b'Perkembangan teknologi kini disalahgunakan oleh pihak tak bertanggung jawab dengan melakukan penipuan pinjol ilegal\xe2\x80\xa6 https://t.co/VfBmFiM63o'
10/13/2021 4:12,Merdeka.com,b'Pimpinan DPR Minta Polri dan OJK Tindak Pinjol Ilegal Meresahkan Rakyat https://t.co/46C5tJV1Ip'
10/13/2021 4:11,Suara Jelata,"b'Rugikan Masyarakat, Kapolri Perintahkan Tindak Tegas Pinjol\xc2\xa0Ilegal https://t.co/RuEZzaGY7a'"
10/13/2021 4:10,🇮🇩BLUHERS.M🇮🇩,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 4:10,Polantasreskrc,"b'divisihumaspolri Rugikan Masyarakat, Kapolri Perintahkan Jajaran Tindak Tegas Pinjol llegal\nKapolri Jenderal Polisi\xe2\x80\xa6 https://t.co/861W7Ymk50'"
10/13/2021 4:10,Elba,b'@ansstmd Haha... bntar pinjol dlu deh. Semoga bunga oinjol dibawah 7%.'
10/13/2021 4:08,yakalideh,"b'@rtyspngst tadi nemu di tiktok, jadi kalau ada temen u yang ikutan pinjol, semua kontak yang ada di hpnya dia otoma\xe2\x80\xa6 https://t.co/nZUTK7Gvs9'"
10/13/2021 4:08,Stratofortress,b'Pinjol skala negara \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/tCLUY5kbi6'
10/13/2021 4:08,sas,b'lemesin aja brodi tegang bener mukanya kayak lihat tagihan pinjol https://t.co/XUI1WViIyG'
10/13/2021 4:08,Republik Merdeka Banten,b'Dasco Minta Polri Dan OJK Tindak Tegas Pinjol Ilegal - https://t.co/d6vhyP6enD https://t.co/ngkP4RUHjw #pinjol\xe2\x80\xa6 https://t.co/A33ueuy4rG'
10/13/2021 4:05,Nuvan,"b'@imagintofvck Banyak amat utangnya sampe gak ada sisa nya, pinjol yak ?'"
10/13/2021 4:05,Republika.co.id,"b'Tanpa literasi digital, pinjol ilegal akan menjadi bom waktu bagi industri fintech. https://t.co/n2J7KWRxWz'"
10/13/2021 4:04,pagliacci,"b'RT @apriliaayus10: @tubirfess serius? mungkin kamu pernah download tapi gak jadi nder atau orang lain tapi pakai norekmu \xf0\x9f\xa5\xb2 duh ngeri, coba\xe2\x80\xa6'"
10/13/2021 4:04,A bonafide dumbass,b'Rakyat terjebak pinjol...pemerintah terjebak pinci.\n\nTapi..ujung2nya kita semua yang bayar \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #hebat https://t.co/YT0oQGDocY'
10/13/2021 4:03,Kabur Kaburan,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 4:02,Muallim Fahmie,b'RT @Partono_ADjem: Progres tipuan n modus pinjol yg menjebak masyarakat ini bener2 harus diimbangi sama kekuatan aparat bang @M1_nusaputra\xe2\x80\xa6'
10/13/2021 4:02,Zarwoo🏆🇮🇹,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 4:02,Filter,b'@rswaaaan Takut di tagih DC pinjol'
10/13/2021 4:01,𝓟𝓪𝓲 𝓙𝓻,b'@cak_agoest @ListyoSigitP @ganser_10 Laporke pak listyo aja..nih ada DC pinjol'
10/13/2021 4:01,al,"b'@littleiguanodon Ini nih penjelasan tentang pinjol,keknya antara mau nipu atau emang ada orang yang nyimpen atau pa\xe2\x80\xa6 https://t.co/6jy9TXzJoH'"
10/13/2021 3:59,Zab361,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 3:59,𝓟𝓪𝓲 𝓙𝓻,b'@LagiTengik @ganser_10 @ListyoSigitP Pinjol blongke..nagih seneni genti'
10/13/2021 3:59,B🤑DJ💸,b'kejahatan pinjol sungguh meresahkan peradaban rumah tangga'
10/13/2021 3:59,GHUREM,b'@baharkinopan @jokowi @pinjollaknat @_SEKNAS_RI @DS_yantie @Rizmaya__ Lbh baik pinjol di tertibkan...karena kehadir\xe2\x80\xa6 https://t.co/V0smEY9DAB'
10/13/2021 3:58,al,b'@littleiguanodon kata nya ya setau gw kalo pinjol kek gitu bisa tau semua kontak yang ada di hp si peminjam itu?dan\xe2\x80\xa6 https://t.co/8MjqIx4eJk'
10/13/2021 3:58,MONDOSIYO mbalelo.,b'@ganser_10 @Pai__C1 @ListyoSigitP Pinjol merajalela.\n\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
10/13/2021 3:58,Republik Merdeka Banten,"b'Tindak Tegas Pinjol Ilegal, Kapolri Bentuk Satgas Khusus - https://t.co/d6vhyP6enD https://t.co/gna0aSG4WW #pinjol\xe2\x80\xa6 https://t.co/D67z6eBDNV'"
10/13/2021 3:55,Rizki,b'@ListyoSigitP @pinjollaknat Yg legal pun sama pak.\n\nJangan fokus ke ilegal aja.\n\nSaya udah mengalaminya\nBunga 100% dari pinjol legal'
10/13/2021 3:55,Come Fredd,b'@korantempo Mungkin pinjol bisa bantu'
10/13/2021 3:54,Merdeka.com,b'VIDEO: Kapolri Listyo Miris Banyak Nyawa Hilang Akibat Jahatnya Tagihan Pinjol Ilegal https://t.co/RDO6g8Ukcw'
10/13/2021 3:54,Urbanasia,"b'Angkat suara soal pinjaman online, ini kata Presiden Jokowi.\nhttps://t.co/sewKaMEiAq'"
10/13/2021 3:52,Peter.,b'@HANJlWS buat aku jadiin pinjol'
10/13/2021 3:52,Park Chaeyoung,b'Udah ke dua kalinya nomor gw dipake orang buat dinyatakan \xe2\x80\x9csodara\xe2\x80\x9d di pinjol. Parah banget'
10/13/2021 3:51,Liputan6.com,"b'Kian Meresahkan, Sufmi Dasco Minta Polri dan OJK Tindak Tegas Pinjol Ilegal https://t.co/DHKR7Pjg0q'"
10/13/2021 3:51,Sir Lam,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 3:50,put,b'barusan ngesearch ternyata perusahaan pinjol....'
10/13/2021 3:48,Kavindra Oemar,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 3:47,Kasrulsani9@gmail.com,"b'@FerdinandHaean3 Siikat pak pol @DivHumas_Polri  betapa aku prna merasakan intimidasi pinjol.tau proses nya ga,tiba\xe2\x80\xa6 https://t.co/UQgnFZttmz'"
10/13/2021 3:46,Bismillah Big Win,"b'RT @CCICPolri: Apa yang harus dilakukan jika Sobat Siber diteror dan diancam debt collector pinjaman online\xf0\x9f\x93\x9d\n\nSobat Siber, khususnya bagi A\xe2\x80\xa6'"
10/13/2021 3:46,🇮🇩 #pep_ku®niα™ 🇵🇸,b'RT @Partono_ADjem: Progres tipuan n modus pinjol yg menjebak masyarakat ini bener2 harus diimbangi sama kekuatan aparat bang @M1_nusaputra\xe2\x80\xa6'
10/13/2021 3:45,maghaev,b'Orang make pinjol biar apa ya'
10/13/2021 3:45,sinpo.id,b'Meresahkan! Dasco Minta Polri Dan OJK Tindak Tegas Pinjol Ilegal\nhttps://t.co/EQ1J4TLwPt'
10/13/2021 3:45,Zazaputih,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:45,Rakyat Sulsel Online,b'Anggota Komisi III DPR Minta Polri Tangkap Investor Pinjol\xc2\xa0Ilegal https://t.co/NktHSYNKHG'
10/13/2021 3:44,Batampos Online,"b'Pinjol Rugikan Masyarakat, Kapolri Minta Ditindak Tegas https://t.co/yAbDUyNMF0'"
10/13/2021 3:43,Teppod AMB,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:43,Gita gadis,"b'Hallo..kk.. kami dari Consultan POINT 8\napabila anda mempunyai masalah dengan tagihan Kartu Kredit,KTA dan Pinjol?S\xe2\x80\xa6 https://t.co/bKPfJJbPDd'"
10/13/2021 3:43,News24XX,"b'Banyak Rugikan Masyarakat di Tengah Pandemi Covid-19, Kapolri Perintahkan jajaranya Tindak Tegas Pinjol Ilegal\xe2\x80\xa6 https://t.co/rxVXdA7xny'"
10/13/2021 3:42,dwitiani,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:42,Mabur,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 3:42,Kasrulsani9@gmail.com,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:42,indrian koto,b'@wildwestraven sekarang gak kayak iklan pinjol bagi seseorang yang ngebet traktir gebetan pas lagi gak punya uang kan?'
10/13/2021 3:41,KepakSayapGaruda,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 3:41,🐳,b'RT @bertanyarl: tanyarl CW / TIKTOK \nHati-hati sama pinjol walaupun ada yg udh legal harus tetep waspada. Sebaiknya kalo lagi gak butuh bgt\xe2\x80\xa6'
10/13/2021 3:41,bogordaily.net,b'Hebat! Kapolri Segera Habisi Pinjol Ilegal https://t.co/QheMMQ36GH'
10/13/2021 3:40,KBR,"b'Soroti Maraknya Pinjol, Presiden Minta OJK Percepat Literasi Keuangan Digital |\n\nIndonesia Ancam Pulangkan Wisman y\xe2\x80\xa6 https://t.co/2i5QXOT6jB'"
10/13/2021 3:40,sinpo.id,"b'Buru Pinjol Ilegal, Kapolri Bentuk Satgas Khusus\nhttps://t.co/0n7m4FtJnx'"
10/13/2021 3:40,CasaRekayasa,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:40,tenjo art,"b'RT @wekokuncara: @korantempo Rakyat terjerat pinjol, Pak anu terjerat utang made in china.'"
10/13/2021 3:38,Bimata Indonesia,"b'Pinjol Ilegal Meresahkan Masyarakat, Sufmi Dasco Minta Polri dan OJK Tindak\xc2\xa0Tegas https://t.co/D55xkak3az'"
10/13/2021 3:38,🐋 . mil .,b'RT @bertanyarl: tanyarl CW / TIKTOK \nHati-hati sama pinjol walaupun ada yg udh legal harus tetep waspada. Sebaiknya kalo lagi gak butuh bgt\xe2\x80\xa6'
10/13/2021 3:37,humpb,b'@NOTASLIMBOY KITA INI BANGSA APA??!!!\n\n-Pinjol Rahmat-'
10/13/2021 3:37,KWIHSOE,"b'@ListyoSigitP @prastow Hapus Pinjol resmi maupun tdk resmi, krn menurut saya Pinjol adalah rentenir modern.'"
10/13/2021 3:37,🐳,"b'RT @mojokdotco: Nggak cuma KTP dan nomor HP, sekarang pinjol, juga menyiratkan \xe2\x80\x9cnyawa\xe2\x80\x9d sebagai syarat pinjaman.\xc2\xa0Kalo kayak gini, sama aja k\xe2\x80\xa6'"
10/13/2021 3:36,Agus Hermanta,b'@Karena_Anu Angel tho. Makane ko lak di takoni KTP mu Endi mas  wkwkwkw. \nSek aman KTP mu payu pinjol kok cobo tako\xe2\x80\xa6 https://t.co/QsG4o40GlA'
10/13/2021 3:35,tikktikktikkk bunyi hujan🐈🐈,b'@ocee_me08 Kejerat pinjol kayanya kak hahahhaa... Makanya heran.. Kebanyakan dosa zina wkwkwk'
10/13/2021 3:34,OpangBinaresNew🌍🇵🇸,b'Kejeniusan pak jokowi...https://t.co/2hCbWEkSOx'
10/13/2021 3:33,Sang Penunggang,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 3:33,Point 8,"b'@bertanyarl Hallo selamat Pagi kak... yg butuh bantuan tanganin tagihan Kartu Kredit, Kredit Tanpa Agunan dan Pinja\xe2\x80\xa6 https://t.co/erfQu4solp'"
10/13/2021 3:31,Hariwang,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 3:31,didi,"b'@asboediono_id @asboedionoid Bziknys pinjol dimoratorium,pinjaman nasabsh dikembalikan sejumlah pokok oleh\xe2\x80\xa6 https://t.co/Ug6pSAQwY1'"
10/13/2021 3:31,Taman Kudus,"b'Tekan Pinjol Ilegal, OJK Diminta Tingkatkan Literasi Digital \xf0\x9f\x8c\x9d Fajri\xc2\xa0#BTSARMY https://t.co/mrRH0Qc0C5'"
10/13/2021 3:31,AdiPPJ02,"b'RT @FerdinandHaean3: Pinjol ini memang meresahkan, sdh banyak rakyat kecil yang jadi korban. Pinjol ilegal ini lebih bahaya dari rentenir,\xe2\x80\xa6'"
10/13/2021 3:31,Petugas Partai,"b'@AsdiputraIwan @ListyoSigitP Iye Udeh bang, pinjol Udeh paling the best dah. Enggak usah kredit di bank. Karena ora\xe2\x80\xa6 https://t.co/fbgwSxdSCY'"
10/13/2021 3:30,🇮🇩🐦 Eka Kurnia™ 🐦🇮🇩,b'RT @asboediono_id: Kemudian mereka bangga dengan Pinjol sementara Masyarakat Korban Pinjol berjatuhan dimana-mana tanpa ada yang memperduli\xe2\x80\xa6'
10/13/2021 3:30,🇮🇩🐦 Eka Kurnia™ 🐦🇮🇩,b'RT @asboediono_id: dan Aplikasi Pinjol pun bukan hasil Karya anak Bangsa melainkan hasil karya Penjahat yang sedang mencari bentuk dan cara\xe2\x80\xa6'
10/13/2021 3:30,🇮🇩🐦 Eka Kurnia™ 🐦🇮🇩,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
10/13/2021 3:30,inilahcom,"b'3.515 Pinjol Ilegal Sudah Diberantas, Dirjen Kominfo: Perkuat Ketangguhan Digital\n\n#inilahcom #inilahdotcom\nhttps://t.co/ElDW2HAj1r'"
10/13/2021 3:29,Pengen makan,"b'RT @apriliaayus10: @tubirfess serius? mungkin kamu pernah download tapi gak jadi nder atau orang lain tapi pakai norekmu \xf0\x9f\xa5\xb2 duh ngeri, coba\xe2\x80\xa6'"
10/13/2021 3:28,anti ngibul,"b'RT @maspiyuaja: Agustinus Edy Kristianto: Pinjol &amp; Jokowi, Kaset Rusak yang Diulang-ulang https://t.co/BXZpP3Af18 https://t.co/OVgYv58u7n'"
10/13/2021 3:26,Mojok.co,"b'Nggak cuma KTP dan nomor HP, sekarang pinjol, juga menyiratkan \xe2\x80\x9cnyawa\xe2\x80\x9d sebagai syarat pinjaman.\xc2\xa0Kalo kayak gini, sa\xe2\x80\xa6 https://t.co/UQznc79dk6'"
10/13/2021 3:25,R.LUBIS,"b'@muhammadibel27 Anda salah satu setannya, dulu aku gak  kenal pinjol sesat..'"
10/13/2021 3:24,zie,b'@mazisalk @bertanyarl Pinjol apa ya'
10/13/2021 3:24,Muhammad Azis,"b'@bertanyarl Bener bgt sumpah, temen aku pinjol terus kontak wasap sama galeri disebar semua, sampe fotonya disebar\xe2\x80\xa6 https://t.co/w7EXtBcpcO'"
10/13/2021 3:23, 𝑆 𝐻𝑢𝑑𝑎 𝐴𝑔𝑎𝑡𝒉𝑎 𓅂,"b'RT @merdekadotcom: VIDEO: Kapolri Respon Cepat Presiden, Perintahkan Anak Buah Habisi Pinjol Ilegal https://t.co/dch2UbK2ha'"
10/13/2021 3:22,Emeelyyy😊,b'RT @andikspj123: @ListyoSigitP Setuju sekali pak... Semua pinjol memang sudah seharusnya di berantas habis.'
10/13/2021 3:20,Gilang Dwi,"b'RT @SahabatSaber: Pinjol Itu Rentenir Online..\n\nZaman pak Harto, koperasi adalah salah satu solusinya..\nZaman pak Jokowi ada bansos bu Rism\xe2\x80\xa6'"
10/13/2021 3:20,𝕤𝕚𝕞𝕡,b'RT @bertanyarl: tanyarl CW / TIKTOK \nHati-hati sama pinjol walaupun ada yg udh legal harus tetep waspada. Sebaiknya kalo lagi gak butuh bgt\xe2\x80\xa6'
10/13/2021 3:20,BANDA ACEH,"b'Merugikan Masyarakat, Kapolri Perintahkan Tindak Tegas Pinjol Ilegal https://t.co/1dc9deodf4'"
10/13/2021 3:20,ON┆Follow @tanyakanrl ✨,b'tanyarl CW / TIKTOK \nHati-hati sama pinjol walaupun ada yg udh legal harus tetep waspada. Sebaiknya kalo lagi gak b\xe2\x80\xa6 https://t.co/nxOSPYcSOq'
10/13/2021 3:19,Kхолик,b'RT @VICE_ID: Bagaimana pinjol ilegal bisa dapat nomor ponsel kita untuk spam sms? Seperti apa perasaannya baca berita nestapa korban pinjol\xe2\x80\xa6'
10/13/2021 3:18,Partono Ahmet Djemat,"b'Trims pak Kapolri, semoga konsisten dengan segala progres sindikat pinjol ilegal. @M1_nusaputra #PolriBantaiPinjol https://t.co/93BvAyahgT'"
10/13/2021 3:18,ALAK KITA,b'RT @asboediono_id: Saya teringat janji kampanye Capres yang mengatakan bahwa dirinya akan membuat segala hal di Indonesia menjadi mudah lew\xe2\x80\xa6'
